site,elevation,focal.species,background.species,pair,origin.focal,origin.background,origin.pair,type,surv.int,surv.slope,surv.sd.global,n.survival,growth.int,growth.slope,growth.slope.qudratic,growth.sd.global,n.growth,growth.sd,growth.sd.int,growth.sd.slope,n.growth.sd,flowering.int,flowering.slope,flowering.sd.global,n.flowering,fecundity.int,fecundity.slope,fecundity.sd.global,n.fecundity,germination.prob,germination.sd.global,n.germination,establishment.funiche.int,establishment.funiche.sd.global,n.establishment.funiche,establishment.comp.int,establishment.comp.sd.global,n.establishment.comp,seedling.size.mean,seedling.size.sd,n.seedling.size,L,U,n.size.range,pgr,comment,bootstrap
Solalex,1400,Plla,Crbi,yes,Lowland,Lowland,Lowland_Lowland,Current,2.226502795,0.322988802,0.829321588,25,-1.21016237,0.148999195,NA,0.893998332,18,0.964071141,NA,NA,NA,0.323565757,3.198333806,NA,27,4.651437461,1.149050632,NA,2,0.18723176,NA,20,1.446918983,NA,19,3.663561646,NA,0,-2.63919995,0.432468178,16,-3.709736364,0.174506486,27,1.26955219,NA,0
Solalex,1400,Plla,Daca,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Plla,Melu,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Plla,Plla,yes,Lowland,Lowland,Lowland_Lowland,Current,-0.124622077,-0.312571268,0.829321588,26,0.043750951,0.736541441,NA,0.893998332,16,0.683434759,NA,NA,NA,1.549596705,3.198333806,NA,29,4.783615237,1.149050632,NA,2,0.18723176,NA,20,1.446918983,NA,19,3.663561646,NA,4,-2.63919995,0.432468178,16,-3.509896799,0.47195204,29,1.337118829,NA,0
Solalex,1400,Plla,Potr,yes,Lowland,Lowland,Lowland_Lowland,Current,2.870322865,-1.632595977,0.829321588,18,1.278722407,0.212866753,NA,0.893998332,17,0.884178442,NA,NA,NA,-1.661611382,3.198333806,NA,26,4.68603494,1.149050632,NA,11,0.18723176,NA,20,1.446918983,NA,19,3.663561646,NA,0,-2.63919995,0.432468178,16,-3.509896799,2.495736226,26,7.078233511,NA,0
Solalex,1400,Plla,Sapr,yes,Lowland,Lowland,Lowland_Lowland,Current,0.50333066,-0.781747358,0.829321588,20,-0.678239109,-0.395725669,NA,0.893998332,12,1.154482556,NA,NA,NA,-0.826922866,3.198333806,NA,21,4.208436545,1.149050632,NA,5,0.18723176,NA,20,1.446918983,NA,19,3.663561646,NA,0,-2.63919995,0.432468178,16,-3.783844336,1.270607076,21,2.732804156,NA,0
Solalex,1400,Plla,none,yes,Lowland,None,None,None,0.509855299,-0.361129984,0.829321588,27,1.699153587,-0.328259882,NA,0.893998332,19,1.188415255,NA,NA,NA,1.439954693,3.198333806,NA,32,4.630089662,1.149050632,NA,17,0.18723176,NA,20,1.446918983,NA,19,3.663561646,NA,3,-2.63919995,0.432468178,16,-3.509896799,3.724736916,32,14.2639222,NA,0
Anzeindaz,1900,Poal,Anal,yes,Highland,Highland,Highland_Highland,Current,3.842215338,-0.407203176,0.673285202,24,-0.39799599,-0.06229187,NA,0.838922345,23,0.778460068,NA,NA,NA,0.368604186,1.309549716,NA,32,6.308287434,0.876501905,NA,12,0.100715308,NA,20,1.299282984,NA,14,1.481604541,NA,1,-3.102162294,0.598021055,20,-4.034190639,0.993239245,32,4.591258273,NA,0
Anzeindaz,1900,Poal,Armo,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Poal,Asal,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Poal,Plal,yes,Highland,Highland,Highland_Highland,Current,3.230220176,-0.407203176,0.673285202,18,-0.966774476,0.05236035,NA,0.838922345,16,0.759003356,NA,NA,NA,0.984614436,1.309549716,NA,24,6.591509371,0.876501905,NA,7,0.100715308,NA,20,1.299282984,NA,14,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,0.209324833,26,3.582696115,NA,0
Anzeindaz,1900,Poal,Poal,yes,Highland,Highland,Highland_Highland,Current,1.586603307,-0.407203176,0.673285202,26,-1.838777808,0.042260198,NA,0.838922345,25,1.140524418,NA,NA,NA,1.247970877,1.309549716,NA,35,6.613198293,0.876501905,NA,11,0.100715308,NA,20,1.299282984,NA,14,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.315506079,-0.204705248,35,2.538397063,NA,0
Anzeindaz,1900,Poal,Seca,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Poal,Trba,yes,Highland,Highland,Highland_Highland,Current,4.323574382,-0.407203176,0.673285202,18,1.308484222,0.898849334,NA,0.838922345,18,0.715056847,NA,NA,NA,0.102020978,1.309549716,NA,27,6.025197486,0.876501905,NA,8,0.100715308,NA,20,1.299282984,NA,14,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,2.301584593,27,3.76337015,NA,0
Anzeindaz,1900,Poal,Brer,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Poal,Crbi,yes,Highland,Lowland,Lowland_Highland,Novel,3.505113371,-0.407203176,0.673285202,22,-0.467959124,0.317007833,NA,0.838922345,22,0.569584766,NA,NA,NA,1.633212535,1.309549716,NA,30,6.637359391,0.876501905,NA,13,0.100715308,NA,20,1.299282984,NA,14,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,0.588607469,31,3.931037443,NA,0
Anzeindaz,1900,Poal,Daca,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Poal,Melu,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Poal,Plla,yes,Highland,Lowland,Lowland_Highland,Novel,4.428828835,-0.407203176,0.673285202,9,-1.495721616,-0.292877534,NA,0.838922345,8,0.715181506,NA,NA,NA,0.799606375,1.309549716,NA,13,6.593280691,0.876501905,NA,5,0.100715308,NA,20,1.299282984,NA,14,1.481604541,NA,1,-3.102162294,0.598021055,20,-4.034190639,0.172140289,14,3.759474511,NA,0
Anzeindaz,1900,Poal,Potr,yes,Highland,Lowland,Lowland_Highland,Novel,3.847830416,-0.407203176,0.673285202,27,-0.172679302,0.660118418,NA,0.838922345,27,0.780420146,NA,NA,NA,1.642471217,1.309549716,NA,36,6.851479479,0.876501905,NA,16,0.100715308,NA,20,1.299282984,NA,14,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,0.583436513,36,3.447225499,NA,0
Anzeindaz,1900,Poal,Sapr,no,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Poal,none,yes,Highland,None,None,None,6.227197577,-0.407203176,0.673285202,25,0.678122475,-0.010208006,NA,0.838922345,25,0.43529218,NA,NA,NA,0.446425614,1.309549716,NA,34,6.399629941,0.876501905,NA,18,0.100715308,NA,20,1.299282984,NA,14,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,1.704179984,35,8.155280318,NA,0
Les Posses,890,Poal,Anal,yes,Highland,Highland,Highland_Highland,Current,1.293967973,-0.407203176,0.673285202,19,0.22054001,0.5630617,NA,0.838922345,16,1.04502577,NA,NA,NA,0.368604186,1.309549716,NA,26,6.308287434,0.876501905,NA,10,0.100715308,NA,20,-0.587786665,NA,14,1.481604541,NA,1,-3.102162294,0.598021055,20,-4.034190639,1.361940991,27,2.451440756,NA,0
Les Posses,890,Poal,Armo,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Poal,Asal,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Poal,Plal,yes,Highland,Highland,Highland_Highland,Current,0.681972812,-0.407203176,0.673285202,21,-1.279097634,0.145153396,NA,0.838922345,19,0.704593642,NA,NA,NA,0.984614436,1.309549716,NA,27,6.591509371,0.876501905,NA,7,0.100715308,NA,20,-0.587786665,NA,14,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.118795784,0.471370935,29,1.882981705,NA,0
Les Posses,890,Poal,Poal,yes,Highland,Highland,Highland_Highland,Current,-0.961644057,-0.407203176,0.673285202,12,-6.567018028,-1.922170381,NA,0.838922345,4,0.664771779,NA,NA,NA,1.247970877,1.309549716,NA,13,6.613198293,0.876501905,NA,3,0.100715308,NA,20,-0.587786665,NA,14,1.481604541,NA,8,-3.102162294,0.598021055,20,-4.034190639,-0.073213105,17,1.446602231,NA,0
Les Posses,890,Poal,Seca,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Poal,Trba,no,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Poal,Brer,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Poal,Crbi,yes,Highland,Lowland,Lowland_Highland,Novel,0.956866007,-0.407203176,0.673285202,24,-0.295116193,0.642140114,NA,0.838922345,20,0.735968221,NA,NA,NA,1.633212535,1.309549716,NA,31,6.637359391,0.876501905,NA,11,0.100715308,NA,20,-0.587786665,NA,14,1.481604541,NA,1,-3.102162294,0.598021055,20,-4.034190639,-0.407109921,31,1.812660532,NA,0
Les Posses,890,Poal,Daca,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Poal,Melu,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Poal,Plla,yes,Highland,Lowland,Lowland_Highland,Novel,1.88058147,-0.407203176,0.673285202,27,-1.032759154,0.1544974,NA,0.838922345,26,1.301401407,NA,NA,NA,0.799606375,1.309549716,NA,35,6.593280691,0.876501905,NA,9,0.100715308,NA,20,-0.587786665,NA,14,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,1.281717196,35,2.774404905,NA,0
Les Posses,890,Poal,Potr,yes,Highland,Lowland,Lowland_Highland,Novel,1.299583052,-0.407203176,0.673285202,17,-1.125439541,0.324214326,NA,0.838922345,15,0.735519503,NA,NA,NA,1.642471217,1.309549716,NA,24,6.851479479,0.876501905,NA,10,0.100715308,NA,20,-0.587786665,NA,14,1.481604541,NA,10,-3.102162294,0.598021055,20,-4.034190639,-0.112289709,24,2.107120195,NA,0
Les Posses,890,Poal,Sapr,yes,Highland,Lowland,Lowland_Highland,Novel,1.357230132,-0.407203176,0.673285202,18,-0.600318427,0.229088494,NA,0.838922345,16,0.773771333,NA,NA,NA,0.770986437,1.309549716,NA,18,6.214270172,0.876501905,NA,4,0.100715308,NA,20,-0.587786665,NA,14,1.481604541,NA,1,-3.102162294,0.598021055,20,-5.726363095,0.885689052,18,2.250453575,NA,0
Les Posses,890,Poal,none,yes,Highland,None,None,None,3.678950213,-0.407203176,0.673285202,27,0.226498954,-0.122927029,NA,0.838922345,25,0.897830335,NA,NA,NA,0.446425614,1.309549716,NA,34,6.399629941,0.876501905,NA,19,0.100715308,NA,20,-0.587786665,NA,14,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,2.34224536,34,5.642387468,NA,0
Solalex,1400,Poal,Anal,yes,Highland,Highland,Highland_Highland,Current,2.228407595,-0.407203176,0.673285202,27,-1.035083061,-0.32589543,NA,0.838922345,25,0.810607143,NA,NA,NA,0.368604186,1.309549716,NA,34,6.308287434,0.876501905,NA,9,0.100715308,NA,20,-1.466337069,NA,16,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.340068734,1.265043756,34,2.57095371,NA,0
Solalex,1400,Poal,Armo,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Poal,Asal,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Poal,Plal,yes,Highland,Highland,Highland_Highland,Current,1.616412434,-0.407203176,0.673285202,25,-0.454047713,0.138851056,NA,0.838922345,22,0.655084469,NA,NA,NA,0.984614436,1.309549716,NA,32,6.591509371,0.876501905,NA,12,0.100715308,NA,20,-1.466337069,NA,16,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,0.991788823,32,2.397916525,NA,0
Solalex,1400,Poal,Poal,yes,Highland,Highland,Highland_Highland,Current,-0.027204435,-0.407203176,0.673285202,16,-2.296133859,-0.143771957,NA,0.838922345,9,0.617199418,NA,NA,NA,1.247970877,1.309549716,NA,21,6.613198293,0.876501905,NA,3,0.100715308,NA,20,-1.466337069,NA,16,1.481604541,NA,4,-3.102162294,0.598021055,20,-4.034190639,-0.945216234,21,1.0660508,NA,0
Solalex,1400,Poal,Seca,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Poal,Trba,yes,Highland,Highland,Highland_Highland,Current,2.709766639,-0.407203176,0.673285202,18,1.653262198,0.542502589,NA,0.838922345,15,0.569341572,NA,NA,NA,0.102020978,1.309549716,NA,24,6.025197486,0.876501905,NA,9,0.100715308,NA,20,-1.466337069,NA,16,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,2.587764035,24,3.414474581,NA,0
Solalex,1400,Poal,Brer,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Poal,Crbi,yes,Highland,Lowland,Lowland_Highland,Novel,1.891305628,-0.407203176,0.673285202,20,-1.326708257,0.244990098,NA,0.838922345,18,0.833439678,NA,NA,NA,1.633212535,1.309549716,NA,27,6.637359391,0.876501905,NA,8,0.100715308,NA,20,-1.466337069,NA,16,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,0.146654176,28,1.672471778,NA,0
Solalex,1400,Poal,Daca,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Poal,Melu,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Poal,Plla,yes,Highland,Lowland,Lowland_Highland,Novel,2.815021092,-0.407203176,0.673285202,26,-0.639147845,0.160544364,NA,0.838922345,24,0.69684124,NA,NA,NA,0.799606375,1.309549716,NA,33,6.593280691,0.876501905,NA,10,0.100715308,NA,20,-1.466337069,NA,16,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,0.386554066,33,2.085498427,NA,0
Solalex,1400,Poal,Potr,yes,Highland,Lowland,Lowland_Highland,Novel,2.234022673,-0.407203176,0.673285202,18,-2.446394152,-0.434123139,NA,0.838922345,16,0.621676041,NA,NA,NA,1.642471217,1.309549716,NA,25,6.851479479,0.876501905,NA,5,0.100715308,NA,20,-1.466337069,NA,16,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,-0.56872277,25,1.796684581,NA,0
Solalex,1400,Poal,Sapr,no,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Poal,none,yes,Highland,None,None,None,4.613389835,-0.407203176,0.673285202,30,0.004476368,-0.028055592,NA,0.838922345,30,0.905874653,NA,NA,NA,0.446425614,1.309549716,NA,40,6.399629941,0.876501905,NA,19,0.100715308,NA,20,-1.466337069,NA,16,1.481604541,NA,0,-3.102162294,0.598021055,20,-4.034190639,1.728885843,40,3.327320156,NA,0
Anzeindaz,1900,Potr,Anal,yes,Lowland,Highland,Lowland_Highland,Novel,3.281850624,0,0.921462173,221,0.653285683,-0.203923378,NA,1.220477679,3,0.36694594,NA,NA,NA,-0.088745056,2.564449807,NA,4,5.514159246,1.074614965,NA,3,0.001844606,NA,20,0.980829253,NA,3,1.430746124,NA,0,-2.70451344,0.636531962,39,-4.006333685,1.156564378,4,1.084154948,NA,0
Anzeindaz,1900,Potr,Armo,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Potr,Asal,yes,Lowland,Highland,Lowland_Highland,Novel,3.281850624,0,0.921462173,221,-3.033316339,-0.203923378,NA,1.220477679,15,1.867757061,NA,NA,NA,3.093501801,2.564449807,NA,26,5.514159246,1.074614965,NA,3,0.001844606,NA,20,0.980829253,NA,3,1.430746124,NA,2,-2.70451344,0.636531962,39,-6.632838958,0.015774496,26,0.882077838,NA,0
Anzeindaz,1900,Potr,Plal,yes,Lowland,Highland,Lowland_Highland,Novel,3.281850624,0,0.921462173,221,-1.218990329,-0.203923378,NA,1.220477679,7,1.592607717,NA,NA,NA,2.044051124,2.564449807,NA,8,5.514159246,1.074614965,NA,4,0.001844606,NA,20,0.980829253,NA,3,1.430746124,NA,0,-2.70451344,0.636531962,39,-4.006333685,0.672314154,8,0.863703395,NA,0
Anzeindaz,1900,Potr,Poal,yes,Lowland,Highland,Lowland_Highland,Novel,3.281850624,0,0.921462173,221,-1.566381659,-0.203923378,NA,1.220477679,22,1.278397804,NA,NA,NA,2.668635419,2.564449807,NA,32,5.514159246,1.074614965,NA,9,0.001844606,NA,20,0.980829253,NA,3,1.430746124,NA,0,-2.70451344,0.636531962,39,-4.006333685,0.663220873,32,0.952819024,NA,0
Anzeindaz,1900,Potr,Seca,yes,Lowland,Highland,Lowland_Highland,Novel,3.281850624,0,0.921462173,221,-1.417346589,-0.203923378,NA,1.220477679,15,1.054136927,NA,NA,NA,4.119039097,2.564449807,NA,27,5.514159246,1.074614965,NA,12,0.001844606,NA,20,0.980829253,NA,3,1.430746124,NA,6,-2.70451344,0.636531962,39,-4.006333685,0.781215708,27,1.017022818,NA,0
Anzeindaz,1900,Potr,Trba,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Potr,Brer,yes,Lowland,Lowland,Lowland_Lowland,Current,3.281850624,0,0.921462173,221,-0.931615222,-0.203923378,NA,1.220477679,26,0.898747434,NA,NA,NA,2.143116772,2.564449807,NA,35,5.514159246,1.074614965,NA,14,0.001844606,NA,20,0.980829253,NA,3,1.430746124,NA,0,-2.70451344,0.636531962,39,-4.006333685,0.558099401,35,0.9768322,NA,0
Anzeindaz,1900,Potr,Crbi,yes,Lowland,Lowland,Lowland_Lowland,Current,3.281850624,0,0.921462173,221,-2.301875017,-0.203923378,NA,1.220477679,2,1.353119886,NA,NA,NA,0.06043243,2.564449807,NA,2,5.514159246,1.074614965,NA,0,0.001844606,NA,20,0.980829253,NA,3,1.430746124,NA,0,-2.70451344,0.636531962,39,-6.632838958,2.508180482,295,1.012489541,NA,0
Anzeindaz,1900,Potr,Daca,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Potr,Melu,yes,Lowland,Lowland,Lowland_Lowland,Current,3.281850624,0,0.921462173,221,-1.170104484,-0.203923378,NA,1.220477679,21,1.229614095,NA,NA,NA,1.819986658,2.564449807,NA,31,5.514159246,1.074614965,NA,12,0.001844606,NA,20,0.980829253,NA,3,1.430746124,NA,0,-2.70451344,0.636531962,39,-4.006333685,1.028610764,31,1.000729302,NA,0
Anzeindaz,1900,Potr,Plla,yes,Lowland,Lowland,Lowland_Lowland,Current,3.281850624,0,0.921462173,221,-0.802904431,-0.203923378,NA,1.220477679,44,0.967736308,NA,NA,NA,2.297612458,2.564449807,NA,58,5.514159246,1.074614965,NA,32,0.001844606,NA,20,0.980829253,NA,3,1.430746124,NA,0,-2.70451344,0.636531962,39,-4.006333685,0.972631504,58,1.037703443,NA,0
Anzeindaz,1900,Potr,Potr,yes,Lowland,Lowland,Lowland_Lowland,Current,3.281850624,0,0.921462173,221,-2.463965818,-0.203923378,NA,1.220477679,23,1.438845294,NA,NA,NA,2.459757049,2.564449807,NA,32,5.514159246,1.074614965,NA,4,0.001844606,NA,20,0.980829253,NA,3,1.430746124,NA,0,-2.70451344,0.636531962,39,-5.658279318,0.027480077,32,0.903835931,NA,0
Anzeindaz,1900,Potr,Sapr,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Potr,none,yes,Lowland,None,None,None,3.281850624,0,0.921462173,221,0.082318223,-0.203923378,NA,1.220477679,27,1.147815156,NA,NA,NA,0.359154332,2.564449807,NA,36,5.514159246,1.074614965,NA,19,0.001844606,NA,20,0.980829253,NA,3,1.430746124,NA,0,-2.70451344,0.636531962,39,-4.006333685,2.508180482,36,1.301742801,NA,0
Les Posses,890,Potr,Anal,yes,Lowland,Highland,Lowland_Highland,Novel,0.294508038,0,0.921462173,171,0.526717375,-0.203923378,NA,1.220477679,2,1.622113676,NA,NA,NA,1.483175654,2.564449807,NA,4,6.524505115,1.074614965,NA,1,0.004918949,NA,20,0.980829253,NA,7,1.430746124,NA,1,-2.70451344,0.636531962,39,-4.116925183,1.727192006,4,1.371494845,NA,0
Les Posses,890,Potr,Armo,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Potr,Asal,yes,Lowland,Highland,Lowland_Highland,Novel,0.294508038,0,0.921462173,171,-2.243167396,-0.203923378,NA,1.220477679,13,1.431216209,NA,NA,NA,4.665422511,2.564449807,NA,22,6.524505115,1.074614965,NA,9,0.004918949,NA,20,0.980829253,NA,7,1.430746124,NA,0,-2.70451344,0.636531962,39,-4.190491922,0.078990954,22,0.738623425,NA,0
Les Posses,890,Potr,Plal,yes,Lowland,Highland,Lowland_Highland,Novel,0.294508038,0,0.921462173,171,-0.583515174,-0.203923378,NA,1.220477679,4,1.889113224,NA,NA,NA,3.615971834,2.564449807,NA,4,6.524505115,1.074614965,NA,2,0.004918949,NA,20,0.980829253,NA,7,1.430746124,NA,0,-2.70451344,0.636531962,39,-4.006333685,0.800470306,4,0.879302446,NA,0
Les Posses,890,Potr,Poal,yes,Lowland,Highland,Lowland_Highland,Novel,0.294508038,0,0.921462173,171,-1.829714182,-0.203923378,NA,1.220477679,5,0.562224371,NA,NA,NA,4.240556128,2.564449807,NA,16,6.524505115,1.074614965,NA,6,0.004918949,NA,20,0.980829253,NA,7,1.430746124,NA,11,-2.70451344,0.636531962,39,-5.246544597,-0.268055985,18,0.806910045,NA,0
